nom_com,nom_com_m,insee_com,statut,population,insee_arr,insee_dep,insee_reg,code_epci,X_COORD,Y_COORD,latitude,longitude
Chazey-Bons,CHAZEY-BONS,01098,Commune simple,1112,1,01,84,200040350,907631.1386510001,6525869.24178,45.800053,5.691409
Aumerval,AUMERVAL,62058,Commune simple,198,1,62,32,200069672,657853.925561,7045462.09763,50.507044,2.402548
Puligny-Montrachet,PULIGNY-MONTRACHET,21512,Commune simple,389,1,21,27,200006682,833788.541078,6651144.79097,46.958904,4.740892
Louannec,LOUANNEC,22134,Commune simple,3068,3,22,53,200065928,229363.334668,6872842.06081,48.787258,-3.428965
Ancerville,ANCERVILLE,55010,Commune simple,2752,1,55,44,200066108,849091.200438,6839626.15543,48.63675,5.026369
Échouboulains,ECHOUBOULAINS,77164,Commune simple,557,2,77,11,200070779,694826.225972,6818098.6579,48.458772,2.922072
Sacé,SACE,53195,Commune simple,499,3,53,52,200055887,425178.116613,6793087.4178,48.18544,-0.71321
Oz,OZ,38289,Commune simple,235,1,38,84,243800745,941658.4073190001,6452371.02376,45.117368,6.024782
Rasteau,RASTEAU,84096,Commune simple,846,3,84,93,248400335,858177.521576,6350129.33165,44.206148,4.98624
Fréthun,FRETHUN,62360,Commune simple,1322,6,62,32,246201149,616548.704697,7091240.89675,50.913782,1.848228
Cairanne,CAIRANNE,84028,Commune simple,1072,3,84,93,248400335,854417.9070089998,6349797.58474,44.235274,4.923101
By,BY,25104,Commune simple,78,1,25,27,200068070,920179.226545,6660919.90332,47.013184,5.890479
Beuvillers,BEUVILLERS,54069,Commune simple,424,1,54,44,200070290,911969.033196,6924762.05723,49.383979,5.911221
Savouges,SAVOUGES,21596,Commune simple,376,1,21,27,200070894,855860.0486279998,6677655.36606,47.182848,5.063475
Saint-Préjet-Armandon,SAINT-PREJET-ARMANDON,43219,Commune simple,107,1,43,84,200073393,743319.419015,6461281.32717,45.247744,3.539984
Forbach,FORBACH,57227,Sous-préfecture,21552,3,57,44,245700372,983668.720846,6906085.05671,49.184599,6.904119
Propiac,PROPIAC,26256,Commune simple,131,2,26,84,200068229,876285.287995,6355525.60569,44.27388,5.186858
Roaix,ROAIX,84098,Commune simple,644,3,84,93,248400335,860870.750812,6352734.21481,44.246392,5.020409
Muel,MUEL,35201,Commune simple,894,3,35,53,200038990,316129.916397,6792518.1305,48.135546,-2.158105
Manom,MANOM,57441,Commune simple,2872,7,57,44,245701362,930504.577332,6924755.80789,49.372955,6.188387
Semécourt,SEMECOURT,57645,Commune simple,995,9,57,44,200039949,928673.454915,6904207.09275,49.195144,6.135378
Morsbach,MORSBACH,57484,Commune simple,2686,3,57,44,245700372,981961.084891,6903348.01518,49.173627,6.856925
Aucazein,AUCAZEIN,09025,Commune simple,59,3,09,76,200067940,533811.072791,6204505.70226,42.932484,0.974702
Maussane-les-Alpilles,MAUSSANE-LES-ALPILLES,13058,Commune simple,2289,2,13,93,241300375,847738.592409,6292313.90602,43.722346,4.805912
Joncels,JONCELS,34121,Commune simple,313,1,34,76,200042646,714766.012828,6296329.71141,43.755168,3.19049
Messanges,MESSANGES,21407,Commune simple,236,1,21,27,200070894,841673.445225,6675116.51888,47.162677,4.871455
Montigny-en-Gohelle,MONTIGNY-EN-GOHELLE,62587,Commune simple,10198,7,62,32,246200299,695034.108103,7036819.91429,50.431348,2.939789
Sainte-Marie-aux-Chênes,SAINTE-MARIE-AUX-CHENES,57620,Commune simple,4216,9,57,44,245701271,919163.118717,6903238.66061,49.190618,6.002907
Meursault,MEURSAULT,21412,Commune simple,1425,1,21,27,200006682,834749.762712,6653754.61445,46.97421,4.783937
Le Val-Saint-Éloi,LE VAL-SAINT-ELOI,70518,Commune simple,100,2,70,27,200041879,938054.730713,6743024.47984,47.736739,6.182271
Villers-Campsart,VILLERS-CAMPSART,80800,Commune simple,152,2,80,32,200071181,616262.837453,6975155.72096,49.875159,1.838571
La Chapelle-Naude,LA CHAPELLE-NAUDE,71092,Commune simple,531,4,71,27,200071579,867920.231636,6611979.63988,46.576217,5.187138
Biarne,BIARNE,39051,Commune simple,407,1,39,27,200010650,885750.116009,6674567.53572,47.14609,5.459196
Vincly,VINCLY,62862,Commune simple,158,4,62,32,200069235,641719.396961,7051295.90029,50.550512,2.192377
Saint-Jean-de-Nay,SAINT-JEAN-DE-NAY,43197,Commune simple,355,2,43,84,200073419,754301.036257,6440897.47279,45.061523,3.679521
Chaniers,CHANIERS,17086,Commune simple,3590,4,17,75,200036473,423860.311264,6521144.53569,45.748629,-0.575347
Aigné,AIGNE,72001,Commune simple,1659,3,72,52,247200132,484441.692709,6778066.35336,48.064381,0.133146
Rochefort-sur-Loire,ROCHEFORT-SUR-LOIRE,49259,Commune simple,2355,1,49,52,200071553,424439.607291,6700886.63218,47.375433,-0.643152
La Colombe,LA COLOMBE,50137,Commune simple,631,4,50,28,200043354,392436.698487,6872144.17881,48.881694,-1.163778
Mantry,MANTRY,39310,Commune simple,454,2,39,27,200069615,894865.330562,6635885.04161,46.79546,5.560691
Thionville,THIONVILLE,57672,Sous-préfecture,40701,7,57,44,245701362,927236.558343,6924103.38899,49.359253,6.113894
Villebéon,VILLEBEON,77500,Commune simple,479,4,77,11,200023919,694689.933414,6789414.78657,48.200654,2.911708
Saint-Romain-en-Viennois,SAINT-ROMAIN-EN-VIENNOIS,84116,Commune simple,802,3,84,93,248400335,867791.6469039998,6353687.78373,44.252475,5.099454
Bantouzelle,BANTOUZELLE,59049,Commune simple,426,2,59,32,200068500,716107.03848,6995620.41345,50.061173,3.204661
Saint-Sernin-du-Bois,SAINT-SERNIN-DU-BOIS,71479,Commune simple,1812,1,71,27,247100290,808543.383701,6638575.38721,46.838976,4.432256
Bousies,BOUSIES,59099,Commune simple,1738,1,59,32,200043321,744017.8467409998,7006140.4187,50.15132,3.608841
Saintry-sur-Seine,SAINTRY-SUR-SEINE,91577,Commune simple,5720,2,91,11,200059228,662712.871487,6832602.49134,48.583737,2.486704
Prissé,PRISSE,71360,Commune simple,1994,5,71,27,200070308,834543.833096,6581967.43741,46.328084,4.750336
Saint-Barnabé,SAINT-BARNABE,22275,Commune simple,1249,4,22,53,200067460,276218.592291,6797292.75254,48.135506,-2.707515
Cappelle-la-Grande,CAPPELLE-LA-GRANDE,59131,Commune simple,7899,4,59,32,245900428,655613.814145,7100215.80503,50.998705,2.363406
Audeville,AUDEVILLE,45012,Commune simple,190,3,45,24,200066280,643796.573644,6798041.3784,48.278053,2.238524
Herzeele,HERZEELE,59305,Commune simple,1640,4,59,32,200040954,666832.200913,7087311.80371,50.886097,2.531488
Propriano,PROPRIANO,2A249,Commune simple,3747,4,2A,94,242010130,1191764.89634,6079389.11631,41.670152,8.910254
Saint-Maurice-des-Champs,SAINT-MAURICE-DES-CHAMPS,71461,Commune simple,62,2,71,27,247104094,824392.577138,6615026.49081,46.62915,4.619925
Saint-Gervais-en-Vallière,SAINT-GERVAIS-EN-VALLIERE,71423,Commune simple,438,2,71,27,200040038,849245.1826619998,6651323.8193,46.955338,4.984783
Coudekerque-Branche,COUDEKERQUE-BRANCHE,59155,Commune simple,21134,4,59,32,245900428,657444.556915,7102616.52464,51.024138,2.416684
Vertain,VERTAIN,59612,Commune simple,517,2,59,32,245901038,737328.737372,7012845.57334,50.212433,3.524461
Bouze-lès-Beaune,BOUZE-LES-BEAUNE,21099,Commune simple,314,1,21,27,200006682,834488.433546,6663031.72588,47.049371,4.774558
Villedieu,VILLEDIEU,84146,Commune simple,504,3,84,93,248400335,863383.166697,6356490.53298,44.283751,5.034715
Choloy-Ménillot,CHOLOY-MENILLOT,54128,Commune simple,736,4,54,44,200070563,906855.499064,6842986.46978,48.661708,5.814743
Blassac,BLASSAC,43031,Commune simple,136,1,43,84,200073393,730232.096226,6451429.85074,45.169282,3.40855
Eyzahut,EYZAHUT,26131,Commune simple,147,2,26,84,242600492,859036.273802,6386690.61799,44.56709,5.010223
Sainte-Cécile-les-Vignes,SAINTE-CECILE-LES-VIGNES,84106,Commune simple,2505,3,84,93,248400160,850888.689646,6350329.25238,44.245019,4.884053
Criteuil-la-Magdeleine,CRITEUIL-LA-MAGDELEINE,16116,Commune simple,404,2,16,75,200070514,449495.041913,6498103.33549,45.537715,-0.215182
La Verdière,LA VERDIERE,83146,Commune simple,1601,3,83,93,200040202,938206.6377190001,6287529.80267,43.639056,5.936346
La Roque-sur-Pernes,LA ROQUE-SUR-PERNES,84101,Commune simple,415,3,84,93,248400053,868676.947437,6321721.25667,43.986835,5.097682
Sainte-Croix-Vallée-Française,SAINTE-CROIX-VALLEE-FRANCAISE,48144,Commune simple,274,1,48,76,200069136,759301.774109,6343347.19061,44.180407,3.742095
Bouchet,BOUCHET,26054,Commune simple,1512,2,26,84,200042901,850326.031757,6357223.44199,44.302131,4.87034
Chouvigny,CHOUVIGNY,03078,Commune simple,227,3,03,84,200071389,700366.684268,6558459.52536,46.129704,2.998877
Mérindol-les-Oliviers,MERINDOL-LES-OLIVIERS,26180,Commune simple,236,2,26,84,200068229,873030.8504729999,6355014.26061,44.272971,5.15795
Vélines,VELINES,24568,Commune simple,1102,1,24,75,200034197,471879.195899,6421723.16922,44.858224,0.108141
Saint-Pierre-de-Manneville,SAINT-PIERRE-DE-MANNEVILLE,76634,Commune simple,921,3,76,28,200023414,550505.758298,6923393.85538,49.392547,0.935292
Baguer-Pican,BAGUER-PICAN,35010,Commune simple,1681,4,35,53,200070670,353972.817404,6838022.04884,48.549848,-1.703835
Montereau,MONTEREAU,45213,Commune simple,608,1,45,24,200067676,667236.708912,6748412.75505,47.849259,2.619312
Rochegude,ROCHEGUDE,26275,Commune simple,1579,2,26,84,200042901,846682.683192,6352454.17319,44.251761,4.856723
Saint-Hilaire-la-Gravelle,SAINT-HILAIRE-LA-GRAVELLE,41214,Commune simple,717,2,41,24,200040772,564293.872245,6760567.59782,47.919755,1.207871
Rézentières,REZENTIERES,15161,Commune simple,110,3,15,84,200066660,708309.363593,6448335.58362,45.136577,3.102866
Crestot,CRESTOT,27185,Commune simple,565,2,27,28,242700607,552012.427106,6902456.15885,49.204861,0.969022
Montmirail,MONTMIRAIL,51380,Commune simple,3598,2,51,44,245100888,741109.6999389998,6864597.05096,48.870301,3.54537
Chaudefontaine,CHAUDEFONTAINE,51139,Commune simple,320,1,51,44,200042703,836692.468387,6890647.94296,49.094437,4.883809
Saint-Léger-du-Ventoux,SAINT-LEGER-DU-VENTOUX,84110,Commune simple,34,3,84,93,248400335,881455.2087929999,6347829.07623,44.178779,5.281708
Crochte,CROCHTE,59162,Commune simple,667,4,59,32,200040954,657403.465596,7092124.16495,50.934686,2.406208
Faucon,FAUCON,84045,Commune simple,433,3,84,93,248400335,871095.154489,6352695.26065,44.259268,5.146491
Aumont,AUMONT,80041,Commune simple,145,2,80,32,200071181,622618.610048,6976077.32005,49.886164,1.925856
La Muraz,LA MURAZ,74193,Commune simple,1063,3,74,84,247400583,946775.936961,6562760.20156,46.129709,6.216156
Auzouville-sur-Saâne,AUZOUVILLE-SUR-SAANE,76047,Commune simple,152,1,76,28,200068534,550841.8963,6962361.65861,49.746596,0.938659
Escautpont,ESCAUTPONT,59207,Commune simple,4192,6,59,32,200042190,739385.6558019998,7036412.54769,50.414921,3.556786
Mondragon,MONDRAGON,84078,Commune simple,3792,3,84,93,200000628,837722.537565,6350871.33207,44.244513,4.714085
Drambon,DRAMBON,21233,Commune simple,186,2,21,27,200070902,879641.8468499999,6695378.01558,47.343476,5.369704
Godisson,GODISSON,61192,Commune simple,111,3,61,28,200069458,497532.630451,6845302.91467,48.681385,0.252467
Les Touches,LES TOUCHES,44205,Commune simple,2474,5,44,52,244400503,366504.058514,6715138.008,48.423147,-2.342757
Présilly,PRESILLY,74216,Commune simple,960,3,74,84,247400690,938789.878069,6558624.54164,46.092241,6.095894
Le Gault-du-Perche,LE GAULT-DU-PERCHE,41096,Commune simple,341,2,41,24,244100293,550410.989373,6779633.75691,48.091812,0.987081
Condé-sur-Seulles,CONDE-SUR-SEULLES,14175,Commune simple,293,1,14,28,241400555,434849.798712,6908554.54127,49.22498,-0.636735
Janailhac,JANAILHAC,87077,Commune simple,536,2,87,75,200070506,563035.099995,6507602.74429,45.636694,1.241157
Fresnes-sur-Escaut,FRESNES-SUR-ESCAUT,59253,Commune simple,7565,6,59,32,245901160,741241.609974,7037343.16746,50.440542,3.563681
Hon-Hergies,HON-HERGIES,59310,Commune simple,858,1,59,32,200043321,758481.4023159998,7026674.39326,50.341168,3.797091
Vivans,VIVANS,42337,Commune simple,230,2,42,84,200035731,772288.349837,6565178.12758,46.184286,3.960389
Le Merlerault,LE MERLERAULT,61275,Commune simple,809,3,61,28,200069458,499925.650843,6848000.57683,48.703719,0.285078
Morbecque,MORBECQUE,59416,Commune simple,2538,4,59,32,200040947,667150.837476,7064528.20718,50.710004,2.470155
Moustier-en-Fagne,MOUSTIER-EN-FAGNE,59420,Commune simple,59,1,59,32,200043404,785766.84141,6999873.85453,50.095984,4.195803
Is-sur-Tille,IS-SUR-TILLE,21317,Commune simple,4402,2,21,27,242100154,858206.095192,6716048.36904,47.52618,5.10359
Mutigney,MUTIGNEY,39377,Commune simple,171,1,39,27,243900560,891232.565495,6689938.01939,47.283341,5.520545
Saint-André-d'Olérargues,SAINT-ANDRE-D'OLERARGUES,30232,Commune simple,429,2,30,76,200034692,819690.287352,6341877.23482,44.151716,4.485624
Otterswiller,OTTERSWILLER,67367,Commune simple,1339,4,67,44,200068112,1021946.03709,6855895.87461,48.725931,7.373529
La Belliole,LA BELLIOLE,89036,Commune simple,252,3,89,27,248900748,706424.015459,6782719.07302,48.146305,3.089693
Bessey-lès-Cîteaux,BESSEY-LES-CITEAUX,21067,Commune simple,696,2,21,27,200000925,862723.741367,6673919.33024,47.153354,5.164519
Aurons,AURONS,13008,Commune simple,551,1,13,93,200054807,873330.7410349998,6288177.5604,43.688572,5.145898
Saint-Alexandre,SAINT-ALEXANDRE,30226,Commune simple,1232,2,30,76,200034692,830344.845233,6348569.8337,44.224769,4.657946
Cronce,CRONCE,43082,Commune simple,75,1,43,84,200073393,728501.038443,6442608.72035,45.074964,3.34514
Saint-Paulet-de-Caisson,SAINT-PAULET-DE-CAISSON,30290,Commune simple,1810,2,30,76,200034692,826674.422425,6352596.03997,44.263744,4.594905
Nogent-sur-Aube,NOGENT-SUR-AUBE,10267,Commune simple,322,3,10,44,200071777,795991.968213,6821303.13904,48.840598,2.474682
Champvans,CHAMPVANS,39101,Commune simple,1414,1,39,27,200010650,883522.097021,6669679.65224,47.102338,5.440587
Hayange,HAYANGE,57306,Commune simple,15811,7,57,44,245701222,922896.617103,6918938.14471,49.324864,6.045269
Courlay,COURLAY,79103,Commune simple,2436,1,79,75,200040244,427120.369266,6637548.43522,46.785758,-0.629419
Benerville-sur-Mer,BENERVILLE-SUR-MER,14059,Commune simple,420,3,14,28,241400415,485462.866641,6919422.0426,49.348708,0.054415
Saint-Laurent-de-Carnols,SAINT-LAURENT-DE-CARNOLS,30277,Commune simple,496,2,30,76,200034692,822366.6477879998,6348595.8199,44.211657,4.530278
Méharicourt,MEHARICOURT,80524,Commune simple,589,4,80,32,200070928,680597.133672,6966421.00167,49.797601,2.734867
Montot,MONTOT,21440,Commune simple,197,1,21,27,242101509,869971.606178,6674890.86299,47.55694,4.836903
Le Pin,LE PIN,39421,Commune simple,241,2,39,27,200071116,896288.157076,6626376.43,43.340193,5.101747
Reignac-sur-Indre,REIGNAC-SUR-INDRE,37192,Commune simple,1238,3,37,24,200071587,542362.099169,6682382.13988,47.217553,0.904413
Wallers-en-Fagne,WALLERS-EN-FAGNE,59633,Commune simple,286,1,59,32,200043404,783600.86326,6996498.67193,50.065604,4.17202
Védrines-Saint-Loup,VEDRINES-SAINT-LOUP,15251,Commune simple,141,3,15,84,200066660,721467.108363,6439324.40285,45.070735,3.297986
Saint-Didier,SAINT-DIDIER,21546,Commune simple,207,3,21,27,242101442,788631.468885,6691338.71055,47.324972,4.159171
Saint-Christol-de-Rodières,SAINT-CHRISTOL-DE-RODIERES,30242,Commune simple,160,2,30,76,200034692,820859.258422,6353076.43961,44.252489,4.513935
Paradou,PARADOU,13068,Commune simple,2023,2,13,93,241300375,843327.276823,6291538.23401,43.71818,4.788667
Orgon,ORGON,13067,Commune simple,2963,2,13,93,200035087,862925.1756929999,6299923.22672,43.790965,5.040159
Dennevy,DENNEVY,71171,Commune simple,306,2,71,27,247100589,825268.309197,6641946.96248,46.865573,4.650427
Saint-Germain-le-Guillaume,SAINT-GERMAIN-LE-GUILLAUME,53225,Commune simple,495,3,53,52,245300355,415745.863888,6796570.41858,48.205337,-0.843852
Écretteville-sur-Mer,ECRETTEVILLE-SUR-MER,76226,Commune simple,159,2,76,28,200069821,518861.260458,6968746.09138,49.79481,0.485755
Wormhout,WORMHOUT,59663,Commune simple,5632,4,59,32,200040954,663234.349297,7086975.54319,50.880722,2.477492
Pélissanne,PELISSANNE,13069,Commune simple,10344,1,13,93,200054807,874334.5470209998,6283696.44312,43.638332,5.160037
Thorey-en-Plaine,THOREY-EN-PLAINE,21632,Commune simple,1051,2,21,27,200000925,861726.005754,6681577.0223,47.214346,5.130056
Fondettes,FONDETTES,37109,Commune simple,10307,2,37,24,243700754,519263.122647,6703927.40535,47.408907,0.609603
Saint-Symphorien-sur-Saône,SAINT-SYMPHORIEN-SUR-SAONE,21575,Commune simple,350,1,21,27,242101509,875728.083749,6668266.96612,48.539954,-1.009806
Lapalud,LAPALUD,84064,Commune simple,3805,3,84,93,200000628,833998.706994,6357826.88505,44.310285,4.684058
Saint-Lucien,SAINT-LUCIEN,76601,Commune simple,245,1,76,28,200069730,587802.570934,6935064.63245,49.505683,1.45046
Chambolle-Musigny,CHAMBOLLE-MUSIGNY,21133,Commune simple,295,1,21,27,200070894,847221.5200979998,6678081.72827,47.18676,4.957308
Reugny,REUGNY,37194,Commune simple,1690,2,37,24,200073161,539773.380221,6711713.39277,47.476871,0.875859
Saint-Julien-de-Peyrolas,SAINT-JULIEN-DE-PEYROLAS,30273,Commune simple,1402,2,30,76,200034692,825127.870764,6355035.16931,44.287412,4.567645
Souvigné,SOUVIGNE,37251,Commune simple,840,1,37,24,200072981,504609.070233,6715975.6709,47.514126,0.382346
Saint-Restitut,SAINT-RESTITUT,26326,Commune simple,1387,2,26,84,200042901,843199.285853,6360249.03974,44.339278,4.78663
Lamotte-du-Rhône,LAMOTTE-DU-RHONE,84063,Commune simple,398,3,84,93,200000628,833716.6067249998,6354465.56013,44.275207,4.689405
Lussan,LUSSAN,30151,Commune simple,486,2,30,76,200034379,809995.9794299998,6341806.55238,44.153579,4.365847
Saint-Michel-d'Euzet,SAINT-MICHEL-D'EUZET,30287,Commune simple,636,2,30,76,200034692,823966.449917,6346383.85402,44.211495,4.55456
Theys,THEYS,38504,Commune simple,1961,1,38,84,200018166,936151.564713,6470964.13683,45.296448,5.991506
Saint-Prix-lès-Arnay,SAINT-PRIX-LES-ARNAY,21567,Commune simple,227,1,21,27,200071173,814091.1142939999,6669142.88095,47.103849,4.523053
Vestric-et-Candiac,VESTRIC-ET-CANDIAC,30347,Commune simple,1406,2,30,76,243000569,801873.9213629998,6293803.52771,43.719433,4.265224
Vaas,VAAS,72364,Commune simple,1510,1,72,52,200073112,498563.671011,6733599.97705,47.670259,0.311907
Hauteville-lès-Dijon,HAUTEVILLE-LES-DIJON,21315,Commune simple,1219,2,21,27,242100410,849429.748015,6699148.03766,47.365792,4.997101
Villefontaine,VILLEFONTAINE,38553,Commune simple,18763,2,38,84,243800604,867944.385892,6503858.43186,45.618353,5.145955
La Chaux,LA CHAUX,71121,Commune simple,302,4,71,27,247100647,873186.93811,6638331.332,46.828396,5.261147
Bernex,BERNEX,74033,Commune simple,1352,4,74,84,200071967,984301.789502,6590740.27341,46.359751,6.696651
Ablain-Saint-Nazaire,ABLAIN-SAINT-NAZAIRE,62001,Commune simple,1772,7,62,32,246200364,678465.63957,7033277.49788,47.29048,-2.202695
Vieux-Mesnil,VIEUX-MESNIL,59617,Commune simple,636,1,59,32,200043396,762160.064944,7018361.54484,50.256254,3.867867
Boussicourt,BOUSSICOURT,80125,Commune simple,87,3,80,32,200070977,669110.687988,6955668.66776,49.702634,2.574485
Montbrand,MONTBRAND,05080,Commune simple,62,2,05,93,200067445,911701.430116,6391643.79246,44.59196,5.663816
Basly,BASLY,14044,Commune simple,1105,2,14,28,241400860,450867.807134,6914032.30714,49.276822,-0.427547
Vernègues,VERNEGUES,13115,Commune simple,1845,1,13,93,200054807,876468.771894,6289673.82656,43.686644,5.170623
Meigneux,MEIGNEUX,80525,Commune simple,175,2,80,32,200071181,619933.514694,6963687.34473,49.762571,1.894845
Tresques,TRESQUES,30331,Commune simple,1806,2,30,76,200034692,827503.382177,6336658.11147,44.107833,4.589542
Le Bourgneuf-la-Forêt,LE BOURGNEUF-LA-FORET,53039,Commune simple,1778,2,53,52,200083392,404385.886951,6792292.62218,48.169989,-0.974969
Le Vieux-Cérier,LE VIEUX-CERIER,16403,Commune simple,131,3,16,75,200072049,502388.423404,6544413.65026,45.96581,0.445363
Sirod,SIROD,39517,Commune simple,524,2,39,27,200069623,928438.691664,6629052.76388,46.734855,5.979545
Joussé,JOUSSE,86119,Commune simple,303,2,86,75,200070035,504048.140031,6572508.86148,46.226727,0.470432
Vernou-sur-Brenne,VERNOU-SUR-BRENNE,37270,Commune simple,2707,2,37,24,200073161,537244.413512,6706274.3339,47.422033,0.848479
Vénéjan,VENEJAN,30342,Commune simple,1246,2,30,76,200034692,833345.9236419998,6345812.45118,44.196746,4.6582
Piolenc,PIOLENC,84091,Commune simple,5253,3,84,93,248400160,841187.2699749998,6343657.28641,44.157877,4.752147
